Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption
Manufacturing,Oceania,2024,69.3,59.8,780634.8,1040846.3,13010579.2
Manufacturing,Oceania,2025,71.3,62.5,731219.8,974959.7,12186995.9
Utilities,Middle East,2015,40.8,51.9,666716.1,416697.6,6667160.9
Utilities,Middle East,2016,41.6,54.3,591853.5,369908.4,5918535.0
Utilities,Middle East,2017,41.5,52.9,633452.9,395908.1,6334529.0
Utilities,Middle East,2018,40.9,53.0,622537.2,389085.7,6225372.0
Utilities,Middle East,2019,41.5,55.0,620023.3,387514.6,6200233.3
Utilities,Middle East,2020,42.7,54.7,617834.3,386146.4,6178343.1
Utilities,Middle East,2021,44.4,58.8,608116.0,380072.5,6081159.8
Utilities,Middle East,2022,44.2,57.3,587198.6,366999.1,5871985.8
Utilities,Middle East,2023,44.9,61.0,619276.9,387048.1,6192769.4
Utilities,Middle East,2024,46.1,62.5,512162.8,320101.8,5121628.2
Utilities,Middle East,2025,48.3,66.1,483533.6,302208.5,4835335.9
Transportation,Middle East,2015,43.6,35.6,254940.6,42490.1,849802.1
Transportation,Middle East,2016,44.6,38.9,271356.9,45226.2,904523.1
Transportation,Middle East,2017,44.3,37.7,250772.6,41795.4,835908.5
Transportation,Middle East,2018,43.8,38.1,268873.0,44812.2,896243.4
Transportation,Middle East,2019,46.4,41.8,280776.0,46796.0,935920.0
Transportation,Middle East,2020,47.1,40.6,340485.6,56747.6,1134952.1
Transportation,Middle East,2021,47.9,40.2,341876.2,56979.4,1139587.2
Transportation,Middle East,2022,47.0,41.1,351789.9,58631.7,1172633.1
Transportation,Middle East,2023,47.7,45.5,350647.7,58441.3,1168825.7
Transportation,Middle East,2024,49.7,44.9,397680.4,66280.1,1325601.2
Transportation,Middle East,2025,51.3,45.9,377756.8,62959.5,1259189.5
Transportation,Oceania,2015,57.4,61.0,218660.6,36443.4,728868.6
Transportation,Oceania,2016,56.4,57.5,214225.1,35704.2,714083.8
Transportation,Oceania,2017,56.3,58.8,217110.4,36185.1,723701.4
Transportation,Oceania,2018,57.5,58.0,184392.1,30732.0,614640.2
Transportation,Oceania,2019,57.3,58.5,151967.9,25328.0,506559.8
Transportation,Oceania,2020,61.3,60.8,136729.7,22788.3,455765.8
Transportation,Oceania,2021,61.8,60.6,126203.4,21033.9,420678.1
Transportation,Oceania,2022,63.9,64.8,113587.6,18931.3,378625.4
Transportation,Oceania,2023,64.0,64.3,98466.9,16411.2,328223.1
Transportation,Oceania,2024,64.3,66.4,90464.5,15077.4,301548.3
Transportation,Oceania,2025,65.5,67.5,77922.7,12987.1,259742.4
Healthcare,Middle East,2015,41.4,95.9,129047.9,129047.9,258095.8
Healthcare,Middle East,2016,41.2,96.3,150461.6,150461.6,300923.1
Healthcare,Middle East,2017,40.7,94.6,172137.5,172137.5,344275.0
Healthcare,Middle East,2018,40.7,93.1,206346.5,206346.5,412693.0
Healthcare,Middle East,2019,40.5,91.9,241290.0,241290.0,482579.9
Healthcare,Middle East,2020,40.8,92.7,235453.8,235453.8,470907.6
Healthcare,Middle East,2021,41.2,92.2,288522.7,288522.7,577045.4
Healthcare,Middle East,2022,41.0,92.2,309294.9,309294.9,618589.9
Healthcare,Middle East,2023,43.7,90.5,310095.7,310095.7,620191.4
Healthcare,Middle East,2024,43.9,92.3,356623.8,356623.8,713247.7
Healthcare,Middle East,2025,44.6,90.8,443919.3,443919.3,887838.7
Technology,Asia,2015,45.6,90.2,326644.1,195986.5,653288.2
Technology,Asia,2016,47.3,91.9,334260.6,200556.4,668521.3
Technology,Asia,2017,47.3,94.1,351146.8,210688.1,702293.7
Technology,Asia,2018,49.0,95.9,356212.5,213727.5,712425.1
Technology,Asia,2019,48.9,97.7,389879.9,233928.0,779759.9
Technology,Asia,2020,48.7,95.2,412711.5,247626.9,825423.0
Technology,Asia,2021,49.6,93.8,508827.3,305296.4,1017654.5
Technology,Asia,2022,50.9,93.4,523467.4,314080.5,1046934.8
Technology,Asia,2023,49.1,92.7,614956.5,368973.9,1229913.1
Technology,Asia,2024,51.1,95.3,656228.5,393737.1,1312457.0
Technology,Asia,2025,51.8,97.7,632173.4,379304.0,1264346.8
Transportation,Latin America,2015,26.1,18.4,256096.8,42682.8,853655.9
Transportation,Latin America,2016,28.5,20.6,221369.0,36894.8,737896.5
Transportation,Latin America,2017,29.3,23.2,201263.6,33543.9,670878.6
Transportation,Latin America,2018,29.7,23.4,207868.5,34644.7,692894.9
Transportation,Latin America,2019,32.9,28.6,183425.0,30570.8,611416.7
Transportation,Latin America,2020,35.1,33.1,192407.7,32068.0,641359.1
Transportation,Latin America,2021,37.4,36.8,190598.6,31766.4,635328.8
Transportation,Latin America,2022,38.1,38.7,163565.1,27260.8,545217.0
Transportation,Latin America,2023,38.2,40.1,146377.7,24396.3,487925.8
Transportation,Latin America,2024,40.6,44.6,123025.1,20504.2,410083.6
Transportation,Latin America,2025,40.0,43.3,116498.2,19416.4,388327.4
Manufacturing,Europe,2015,39.8,5.2,474632.1,632842.8,7910535.3
Manufacturing,Europe,2016,40.3,6.4,505408.9,673878.5,8423481.2
Manufacturing,Europe,2017,40.6,7.3,476488.5,635318.1,7941475.7
Manufacturing,Europe,2018,40.4,6.2,566806.5,755742.0,9446774.7
Manufacturing,Europe,2019,42.9,8.7,550720.2,734293.5,9178669.2
Manufacturing,Europe,2020,45.1,10.7,540518.6,720691.5,9008643.4
Manufacturing,Europe,2021,46.2,12.0,556882.5,742509.9,9281374.3
Manufacturing,Europe,2022,48.0,12.7,610223.8,813631.7,10170396.0
Manufacturing,Europe,2023,47.8,13.3,744382.1,992509.5,12406368.6
Manufacturing,Europe,2024,48.5,15.1,745713.9,994285.1,12428564.2
Manufacturing,Europe,2025,50.2,20.3,821696.0,1095594.7,13694933.2
Retail,Europe,2015,81.7,75.6,45974.7,22987.4,91949.4
Retail,Europe,2016,82.8,77.4,46034.2,23017.1,92068.4
Retail,Europe,2017,83.0,77.6,46666.5,23333.2,93333.0
Retail,Europe,2018,83.4,80.8,51347.0,25673.5,102693.9
Retail,Europe,2019,84.1,83.4,50906.4,25453.2,101812.8
Retail,Europe,2020,84.9,87.2,54024.3,27012.1,108048.5
Retail,Europe,2021,86.7,89.3,53840.0,26920.0,107680.0
Retail,Europe,2022,84.6,86.6,62116.8,31058.4,124233.6
Retail,Europe,2023,83.0,84.9,75633.9,37816.9,151267.8
Retail,Europe,2024,83.3,85.7,84213.9,42106.9,168427.7
Retail,Europe,2025,84.1,85.3,93023.3,46511.7,186046.7
Healthcare,Middle East,2015,24.3,57.8,247293.1,247293.1,494586.3
Healthcare,Middle East,2016,23.8,59.1,246999.1,246999.1,493998.1
Healthcare,Middle East,2017,24.6,59.4,244861.1,244861.1,489722.2
Healthcare,Middle East,2018,26.4,61.0,237421.3,237421.3,474842.6
Healthcare,Middle East,2019,26.3,60.3,220310.3,220310.3,440620.6
Healthcare,Middle East,2020,27.4,61.5,238503.8,238503.8,477007.7
Healthcare,Middle East,2021,28.6,64.3,204612.3,204612.3,409224.6
Healthcare,Middle East,2022,29.5,65.7,200805.4,200805.4,401610.9
Healthcare,Middle East,2023,28.8,67.5,202268.9,202268.9,404537.9
Healthcare,Middle East,2024,30.0,68.7,202745.1,202745.1,405490.2
Healthcare,Middle East,2025,29.6,69.3,196114.1,196114.1,392228.1
Transportation,Asia,2015,48.4,33.6,605335.5,100889.2,2017784.9
Transportation,Asia,2016,47.1,29.8,614120.3,102353.4,2047067.6
Transportation,Asia,2017,47.1,27.4,655724.4,109287.4,2185747.9
Transportation,Asia,2018,47.2,25.6,662841.5,110473.6,2209471.6
Transportation,Asia,2019,49.4,28.2,585562.1,97593.7,1951873.7
Transportation,Asia,2020,50.8,31.4,569396.7,94899.5,1897989.0
Transportation,Asia,2021,51.9,33.2,660772.9,110128.8,2202576.4
Transportation,Asia,2022,51.3,34.0,697745.2,116290.9,2325817.3
Transportation,Asia,2023,51.6,36.7,623696.0,103949.3,2078986.8
Transportation,Asia,2024,53.2,36.3,753137.1,125522.9,2510457.1
Transportation,Asia,2025,55.4,38.3,755116.1,125852.7,2517053.8
Finance,Africa,2015,51.6,95.1,17337.2,8668.6,43343.1
Finance,Africa,2016,50.3,94.4,22104.3,11052.2,55260.8
Finance,Africa,2017,50.8,95.7,22255.3,11127.7,55638.3
Finance,Africa,2018,52.0,98.5,24403.1,12201.5,61007.7
Finance,Africa,2019,54.4,99.6,26825.2,13412.6,67063.1
Finance,Africa,2020,54.4,100.0,27677.4,13838.7,69193.5
Finance,Africa,2021,53.7,98.6,31024.3,15512.1,77560.6
Finance,Africa,2022,52.2,98.3,30904.6,15452.3,77261.5
Finance,Africa,2023,52.3,99.5,33333.2,16666.6,83333.1
Finance,Africa,2024,51.8,98.8,37968.3,18984.1,94920.7
Finance,Africa,2025,54.6,100.0,38570.2,19285.1,96425.6
Finance,Africa,2015,31.1,46.8,38819.4,19409.7,97048.4
Finance,Africa,2016,31.1,47.9,42085.3,21042.7,105213.3
Finance,Africa,2017,32.2,46.1,46288.4,23144.2,115721.0
Finance,Africa,2018,33.5,47.7,45449.3,22724.7,113623.3
Finance,Africa,2019,34.5,49.9,41034.1,20517.0,102585.2
Finance,Africa,2020,34.3,50.0,46350.6,23175.3,115876.5
Finance,Africa,2021,35.7,51.7,43344.6,21672.3,108361.5
Finance,Africa,2022,38.6,54.7,43798.7,21899.3,109496.7
Finance,Africa,2023,38.7,56.3,46612.2,23306.1,116530.6
Finance,Africa,2024,36.9,52.7,49338.5,24669.3,123346.3
Finance,Africa,2025,37.9,51.9,47646.8,23823.4,119116.9
Transportation,Europe,2015,66.5,41.3,150541.1,25090.2,501803.7
Transportation,Europe,2016,65.7,40.1,153123.1,25520.5,510410.2
Transportation,Europe,2017,66.9,39.3,172224.0,28704.0,574080.1
Transportation,Europe,2018,67.4,39.7,177505.3,29584.2,591684.4
Transportation,Europe,2019,66.9,38.4,179392.1,29898.7,597973.6
Transportation,Europe,2020,67.7,40.6,198420.6,33070.1,661402.0
Transportation,Europe,2021,70.4,44.1,212264.3,35377.4,707547.6
Transportation,Europe,2022,73.2,50.6,214050.9,35675.2,713503.0
Transportation,Europe,2023,74.1,48.8,265665.9,44277.6,885552.9
Transportation,Europe,2024,73.7,50.6,279611.3,46601.9,932037.6
Transportation,Europe,2025,75.3,52.6,274250.4,45708.4,914168.0
Technology,Europe,2015,61.8,64.8,147439.7,88463.8,294879.3
Technology,Europe,2016,64.4,66.2,156323.6,93794.2,312647.2
Technology,Europe,2017,66.1,67.4,147518.3,88511.0,295036.6
Technology,Europe,2018,68.1,69.7,157270.1,94362.1,314540.3
Technology,Europe,2019,68.1,71.4,151751.4,91050.8,303502.8
Technology,Europe,2020,69.3,72.3,142527.0,85516.2,285054.1
Technology,Europe,2021,70.5,73.5,135725.5,81435.3,271450.9
Technology,Europe,2022,70.9,73.4,150066.0,90039.6,300132.0
Technology,Europe,2023,70.2,71.4,160530.2,96318.1,321060.5
Technology,Europe,2024,71.7,75.1,163499.1,98099.5,326998.2
Technology,Europe,2025,71.1,74.8,167771.8,100663.1,335543.7
Manufacturing,Asia,2015,27.2,20.2,331210.5,441613.9,5520174.4
Manufacturing,Asia,2016,27.7,18.5,321322.6,428430.1,5355376.4
Manufacturing,Asia,2017,27.7,16.6,351802.2,469069.6,5863369.8
Manufacturing,Asia,2018,29.2,17.1,363728.9,484971.9,6062148.7
Manufacturing,Asia,2019,30.8,19.4,405638.8,540851.7,6760646.2
Manufacturing,Asia,2020,31.4,19.1,470117.8,626823.7,7835296.4
Manufacturing,Asia,2021,29.3,14.5,437346.7,583128.9,7289111.7
Manufacturing,Asia,2022,30.5,17.0,438207.5,584276.6,7303457.7
Manufacturing,Asia,2023,29.5,17.9,463605.5,618140.7,7726758.6
Manufacturing,Asia,2024,29.1,21.1,436083.9,581445.1,7268064.3
Manufacturing,Asia,2025,30.8,21.1,396912.3,529216.4,6615204.4
Transportation,Africa,2015,52.4,36.7,622557.9,103759.6,2075193.0
Transportation,Africa,2016,54.4,37.6,642536.6,107089.4,2141788.6
Transportation,Africa,2017,55.0,39.3,721318.7,120219.8,2404395.6
Transportation,Africa,2018,55.5,39.3,787861.4,131310.2,2626204.7
Transportation,Africa,2019,55.8,37.3,856147.2,142691.2,2853824.1
Transportation,Africa,2020,55.3,36.9,866033.3,144338.9,2886777.7
Transportation,Africa,2021,55.6,38.2,866009.4,144334.9,2886697.8
Transportation,Africa,2022,57.1,41.6,811902.2,135317.0,2706340.5
Transportation,Africa,2023,57.3,39.8,786111.6,131018.6,2620371.8
Transportation,Africa,2024,59.4,40.5,797106.5,132851.1,2657021.5
Transportation,Africa,2025,60.4,43.7,765236.7,127539.4,2550788.9
Utilities,Asia,2015,30.6,21.2,285841.8,178651.1,2858418.1
Utilities,Asia,2016,32.0,26.0,255615.4,159759.6,2556153.8
Utilities,Asia,2017,32.5,27.2,282786.9,176741.8,2827869.4
Utilities,Asia,2018,34.9,29.0,290041.9,181276.2,2900419.4
Utilities,Asia,2019,36.3,30.8,288388.0,180242.5,2883880.3
Utilities,Asia,2020,37.0,30.0,301550.2,188468.9,3015501.8
Utilities,Asia,2021,36.6,29.6,337325.2,210828.2,3373251.6
Utilities,Asia,2022,37.7,29.4,385044.7,240653.0,3850447.4
Utilities,Asia,2023,37.4,28.1,409050.7,255656.7,4090507.3
Utilities,Asia,2024,36.5,28.3,467186.5,291991.6,4671865.4
Utilities,Asia,2025,38.3,31.5,493112.3,308195.2,4931123.2
Healthcare,Middle East,2015,32.8,66.0,45398.5,45398.5,90797.1
Healthcare,Middle East,2016,33.1,64.8,41102.1,41102.1,82204.2
Healthcare,Middle East,2017,33.8,66.0,37579.8,37579.8,75159.6
Healthcare,Middle East,2018,34.1,65.6,39622.2,39622.2,79244.4
Healthcare,Middle East,2019,32.9,65.1,40077.5,40077.5,80154.9
Healthcare,Middle East,2020,33.4,69.4,48408.7,48408.7,96817.4
Healthcare,Middle East,2021,34.3,70.6,48817.5,48817.5,97635.0
Healthcare,Middle East,2022,33.9,69.2,53458.5,53458.5,106916.9
Healthcare,Middle East,2023,32.8,71.2,46383.2,46383.2,92766.5
Healthcare,Middle East,2024,34.6,71.9,47099.4,47099.4,94198.9
Healthcare,Middle East,2025,37.5,75.8,43379.2,43379.2,86758.3
Retail,Asia,2015,67.4,62.9,78468.9,39234.4,156937.8
Retail,Asia,2016,67.2,64.8,88234.5,44117.2,176469.0
Retail,Asia,2017,69.2,66.6,90420.5,45210.2,180841.0
Retail,Asia,2018,70.8,66.2,84305.3,42152.7,168610.7
Retail,Asia,2019,71.5,68.7,89681.3,44840.7,179362.6
Retail,Asia,2020,71.0,65.5,100478.7,50239.4,200957.5
Retail,Asia,2021,71.8,67.8,104970.5,52485.3,209941.1
Retail,Asia,2022,71.5,64.4,111030.7,55515.4,222061.5
Retail,Asia,2023,73.6,68.9,114470.9,57235.4,228941.7
Retail,Asia,2024,73.3,68.5,127090.3,63545.1,254180.6
Retail,Asia,2025,74.6,70.8,145941.9,72971.0,291883.8
Finance,Asia,2015,63.6,100.0,23733.5,11866.8,59333.9
Finance,Asia,2016,62.7,98.5,23932.3,11966.2,59830.8
Finance,Asia,2017,61.6,97.9,26292.3,13146.2,65730.8
Finance,Asia,2018,64.2,99.9,25023.7,12511.8,62559.2
Finance,Asia,2019,65.3,99.2,27280.3,13640.2,68200.9
Finance,Asia,2020,64.6,100.0,26168.3,13084.1,65420.7
Finance,Asia,2021,63.3,97.9,28331.5,14165.8,70828.8
Finance,Asia,2022,64.2,98.3,31742.9,15871.5,79357.3
Finance,Asia,2023,64.3,97.2,30514.2,15257.1,76285.5
Finance,Asia,2024,63.7,96.7,30684.9,15342.4,76712.2
Finance,Asia,2025,65.2,98.6,28224.5,14112.3,70561.4
Retail,Middle East,2015,33.8,75.3,43071.3,21535.6,86142.5
Retail,Middle East,2016,32.7,72.7,46969.7,23484.8,93939.3
Retail,Middle East,2017,33.9,74.7,43439.9,21720.0,86879.8
Retail,Middle East,2018,36.6,78.1,46277.1,23138.5,92554.1
Retail,Middle East,2019,38.8,81.7,49033.6,24516.8,98067.2
Retail,Middle East,2020,41.7,83.6,44629.6,22314.8,89259.2
Retail,Middle East,2021,44.3,84.3,47390.5,23695.3,94781.1
Retail,Middle East,2022,44.2,83.6,42154.4,21077.2,84308.8
Retail,Middle East,2023,46.0,86.6,46703.9,23351.9,93407.8
Retail,Middle East,2024,46.5,85.4,51397.3,25698.7,102794.6
Retail,Middle East,2025,47.8,85.6,56852.7,28426.4,113705.4
Manufacturing,Latin America,2015,47.9,9.6,148702.3,198269.7,2478371.4
Manufacturing,Latin America,2016,49.3,12.9,178545.0,238060.0,2975749.7
Manufacturing,Latin America,2017,49.8,13.3,212054.3,282739.1,3534238.9
Manufacturing,Latin America,2018,50.1,16.0,189408.5,252544.6,3156807.5
Manufacturing,Latin America,2019,51.1,17.4,216506.9,288675.9,3608448.9
Manufacturing,Latin America,2020,50.9,14.9,222261.9,296349.2,3704364.6
Manufacturing,Latin America,2021,51.2,14.8,234054.3,312072.4,3900905.1
Manufacturing,Latin America,2022,49.0,15.1,267561.4,356748.5,4459356.2
Manufacturing,Latin America,2023,48.3,9.0,287927.4,383903.2,4798789.7
Manufacturing,Latin America,2024,49.0,9.6,282932.7,377243.6,4715544.8
Manufacturing,Latin America,2025,48.8,12.1,268270.8,357694.4,4471179.4
Transportation,Oceania,2015,48.6,36.2,487583.8,81264.0,1625279.2
Transportation,Oceania,2016,47.9,36.5,655921.8,109320.3,2186405.9
Transportation,Oceania,2017,47.9,38.6,750352.6,125058.8,2501175.3
Transportation,Oceania,2018,47.7,38.9,751519.5,125253.3,2505065.0
Transportation,Oceania,2019,49.0,42.4,836156.7,139359.5,2787189.0
Transportation,Oceania,2020,49.4,40.7,1023532.8,170588.8,3411776.1
Transportation,Oceania,2021,48.2,41.0,1247454.5,207909.1,4158181.7
Transportation,Oceania,2022,49.8,45.2,1414716.0,235786.0,4715719.9
Transportation,Oceania,2023,50.6,43.8,1669530.0,278255.0,5565099.9
Transportation,Oceania,2024,49.1,43.6,1959962.5,326660.4,6533208.3
Transportation,Oceania,2025,50.4,47.2,2108118.2,351353.0,7027060.7
Finance,Asia,2015,80.5,89.8,62145.8,31072.9,155364.5
Finance,Asia,2016,81.1,89.0,63481.3,31740.7,158703.3
Finance,Asia,2017,81.6,90.0,65863.0,32931.5,164657.4
Finance,Asia,2018,83.4,91.2,75899.1,37949.5,189747.6
Finance,Asia,2019,83.4,94.8,78888.6,39444.3,197221.5
Finance,Asia,2020,85.7,96.5,84793.3,42396.6,211983.1
Finance,Asia,2021,85.8,95.6,93606.1,46803.1,234015.3
Finance,Asia,2022,85.3,98.1,91996.9,45998.5,229992.4
Finance,Asia,2023,85.8,100.0,89818.5,44909.3,224546.3
Finance,Asia,2024,85.3,100.0,94130.5,47065.3,235326.3
Finance,Asia,2025,85.2,100.0,86305.6,43152.8,215763.9
Finance,Latin America,2015,42.3,83.4,4251.6,2125.8,10628.9
Finance,Latin America,2016,42.0,82.6,4414.3,2207.1,11035.7
Finance,Latin America,2017,42.6,85.1,4777.3,2388.7,11943.3
Finance,Latin America,2018,45.2,86.5,4015.6,2007.8,10039.0
Finance,Latin America,2019,44.3,85.1,3831.3,1915.6,9578.2
Finance,Latin America,2020,45.9,86.5,3534.2,1767.1,8835.5
Finance,Latin America,2021,45.7,87.7,3730.9,1865.4,9327.2
Finance,Latin America,2022,45.7,91.4,3820.1,1910.0,9550.2
Finance,Latin America,2023,47.5,96.0,3722.6,1861.3,9306.6
Finance,Latin America,2024,47.7,97.1,3952.5,1976.3,9881.3
Finance,Latin America,2025,46.4,94.7,4509.9,2255.0,11274.8
Transportation,Asia,2015,31.9,5.2,277555.9,46259.3,925186.5
Transportation,Asia,2016,35.1,9.8,265854.9,44309.2,886183.1
Transportation,Asia,2017,36.5,10.9,296218.1,49369.7,987393.7
Transportation,Asia,2018,37.9,10.9,295091.4,49181.9,983638.0
Transportation,Asia,2019,38.0,11.8,308481.4,51413.6,1028271.4
Transportation,Asia,2020,39.0,15.1,307708.8,51284.8,1025695.9
Transportation,Asia,2021,40.8,16.4,319342.8,53223.8,1064475.9
Transportation,Asia,2022,40.2,14.2,368238.5,61373.1,1227461.7
Transportation,Asia,2023,40.9,13.0,412561.7,68760.3,1375205.7
Transportation,Asia,2024,41.1,15.2,462981.8,77163.6,1543272.8
Transportation,Asia,2025,40.4,14.2,506424.9,84404.2,1688083.1
Energy,Europe,2015,60.1,36.3,11718646.7,3515594.0,117186466.8
Energy,Europe,2016,60.2,34.9,11775369.3,3532610.8,117753693.3
Energy,Europe,2017,59.8,36.1,12961953.6,3888586.1,129619536.1
Energy,Europe,2018,61.1,38.9,12598693.9,3779608.2,125986938.9
Energy,Europe,2019,60.0,39.0,12370878.9,3711263.7,123708788.6
Energy,Europe,2020,60.4,40.3,12071955.8,3621586.7,120719558.1
Energy,Europe,2021,63.3,43.5,11036888.7,3311066.6,110368886.9
Energy,Europe,2022,62.6,43.5,11495054.0,3448516.2,114950539.9
Energy,Europe,2023,63.8,41.7,11605061.5,3481518.4,116050614.8
Energy,Europe,2024,63.9,44.8,12661144.3,3798343.3,126611442.7
Energy,Europe,2025,65.0,45.7,12290270.1,3687081.0,122902700.8
Finance,Oceania,2015,75.8,92.8,13169.7,6584.8,32924.1
Finance,Oceania,2016,76.1,95.2,15093.8,7546.9,37734.6
Finance,Oceania,2017,75.7,94.7,17919.0,8959.5,44797.5
Finance,Oceania,2018,74.6,95.9,20938.3,10469.1,52345.6
Finance,Oceania,2019,76.4,97.8,23349.0,11674.5,58372.6
Finance,Oceania,2020,77.3,100.0,23236.1,11618.0,58090.2
Finance,Oceania,2021,76.6,100.0,25663.3,12831.6,64158.2
Finance,Oceania,2022,76.5,99.4,28739.9,14370.0,71849.8
Finance,Oceania,2023,77.2,100.0,31741.2,15870.6,79353.0
Finance,Oceania,2024,76.6,99.9,37707.2,18853.6,94268.0
Finance,Oceania,2025,77.7,100.0,44206.0,22103.0,110515.1
Consumer Goods,Oceania,2015,53.8,27.6,421081.1,526351.3,2105405.3
Consumer Goods,Oceania,2016,52.3,25.3,473222.5,591528.1,2366112.3
Consumer Goods,Oceania,2017,52.1,26.1,486555.0,608193.7,2432774.9
Consumer Goods,Oceania,2018,53.8,27.9,519971.9,649964.9,2599859.4
Consumer Goods,Oceania,2019,53.4,28.2,574929.4,718661.8,2874647.1
Consumer Goods,Oceania,2020,53.7,31.1,546744.3,683430.4,2733721.7
Consumer Goods,Oceania,2021,54.8,33.7,561158.7,701448.3,2805793.3
Consumer Goods,Oceania,2022,53.8,32.8,608122.5,760153.1,3040612.5
Consumer Goods,Oceania,2023,55.0,34.0,718319.8,897899.8,3591599.0
Consumer Goods,Oceania,2024,56.6,35.9,678604.3,848255.4,3393021.4
Consumer Goods,Oceania,2025,55.9,32.9,719410.6,899263.2,3597052.9
Consumer Goods,Asia,2015,42.3,34.4,262430.7,328038.4,1312153.6
Consumer Goods,Asia,2016,44.2,38.9,225164.0,281455.1,1125820.2
Consumer Goods,Asia,2017,45.8,40.4,210260.5,262825.6,1051302.3
Consumer Goods,Asia,2018,46.3,43.1,169561.6,211952.0,847808.1
Consumer Goods,Asia,2019,47.6,45.1,148405.3,185506.6,742026.4
Consumer Goods,Asia,2020,48.6,46.2,139999.5,174999.4,699997.5
Consumer Goods,Asia,2021,49.1,48.5,144090.9,180113.6,720454.6
Consumer Goods,Asia,2022,48.2,48.4,137531.1,171913.9,687655.6
Consumer Goods,Asia,2023,48.2,51.6,132693.1,165866.4,663465.6
Consumer Goods,Asia,2024,48.4,49.7,141792.9,177241.2,708964.6
Consumer Goods,Asia,2025,48.5,51.7,135146.7,168933.4,675733.6
Energy,Latin America,2015,21.9,18.5,8480672.0,2544201.6,84806719.8
Energy,Latin America,2016,21.0,18.5,9418939.3,2825681.8,94189392.8
Energy,Latin America,2017,21.0,20.6,10401152.0,3120345.6,104011520.0
Energy,Latin America,2018,20.3,21.0,9422503.1,2826750.9,94225031.2
Energy,Latin America,2019,20.1,22.5,9788054.1,2936416.2,97880540.7
Energy,Latin America,2020,20.4,22.8,11089455.6,3326836.7,110894556.1
Energy,Latin America,2021,21.2,23.0,11648198.5,3494459.6,116481985.1
Energy,Latin America,2022,23.4,22.9,11342517.7,3402755.3,113425177.1
Energy,Latin America,2023,24.5,20.3,11752974.8,3525892.4,117529748.3
Energy,Latin America,2024,24.5,18.6,12609280.9,3782784.3,126092809.1
Energy,Latin America,2025,24.3,19.5,13339015.8,4001704.8,133390158.5
