Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption,total_data_centers,hyperscale_data_centers,colocation_data_centers,floor_space_sqft_total,power_capacity_MW_total,average_renewable_energy_usage_percent,internet_penetration_percent,growth_rate_of_data_centers_percent_per_year
Technology,Oceania,2024,72.4,95.3,986607.6,591964.5,1973215.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,71.6,93.5,1128207.9,676924.7,2256415.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Africa,2015,50.1,81.8,50167.6,30100.6,100335.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,49.7,83.5,66437.8,39862.7,132875.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,50.4,82.7,88343.3,53006.0,176686.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,50.0,85.4,104816.3,62889.8,209632.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,50.1,87.0,115912.2,69547.3,231824.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,50.2,84.3,132558.1,79534.8,265116.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,49.0,83.1,132878.2,79726.9,265756.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,50.7,84.6,149992.3,89995.4,299984.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,50.5,84.9,186455.3,111873.2,372910.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,50.4,82.8,237220.6,142332.4,474441.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,52.6,85.5,237480.2,142488.1,474960.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2015,59.9,84.6,148636.4,89181.8,297272.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,60.1,86.1,123474.2,74084.5,246948.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,60.3,89.5,133117.3,79870.4,266234.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,60.3,90.6,146325.4,87795.2,292650.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,60.0,89.5,149890.9,89934.6,299781.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,61.2,90.1,152927.8,91756.7,305855.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,61.6,90.8,176113.4,105668.0,352226.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,62.4,91.0,190081.5,114048.9,380163.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,63.0,90.6,222829.3,133697.6,445658.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,64.9,90.6,214855.9,128913.5,429711.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,67.7,92.0,227711.5,136626.9,455423.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Europe,2015,86.7,80.6,87658.1,52594.8,175316.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,86.5,79.1,102947.2,61768.3,205894.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,85.5,80.8,118768.1,71260.9,237536.2,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,86.8,82.8,145580.9,87348.5,291161.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,86.4,83.8,155428.2,93256.9,310856.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,87.8,83.4,174058.4,104435.1,348116.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,88.0,85.2,192074.3,115244.6,384148.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,89.4,86.7,215116.3,129069.8,430232.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,89.3,86.7,252051.2,151230.7,504102.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,90.5,88.7,269196.5,161517.9,538392.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,92.2,92.6,282541.6,169525.0,565083.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Africa,2015,32.0,62.3,349766.4,209859.8,699532.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,31.5,62.4,355991.1,213594.6,711982.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,31.0,60.5,347613.6,208568.2,695227.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,32.3,59.4,367575.1,220545.0,735150.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,32.2,61.1,358441.9,215065.2,716883.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,32.0,63.9,339922.0,203953.2,679843.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,32.7,64.1,317261.2,190356.7,634522.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,34.5,67.3,373580.7,224148.4,747161.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,34.6,67.2,394944.1,236966.5,789888.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,36.2,69.1,399735.5,239841.3,799471.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,38.1,72.4,353420.8,212052.5,706841.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Latin America,2015,34.7,59.0,79800.4,47880.2,159600.8,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2016,35.8,59.3,96536.6,57922.0,193073.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2017,35.3,58.2,109492.2,65695.3,218984.4,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2018,36.3,60.9,107128.1,64276.9,214256.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2019,38.2,62.2,116000.7,69600.4,232001.3,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2020,37.6,61.3,129922.0,77953.2,259844.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2021,34.5,62.1,151117.8,90670.7,302235.6,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2022,34.8,61.6,152145.4,91287.3,304290.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2023,37.4,63.0,175350.8,105210.5,350701.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2024,37.4,60.2,198438.5,119063.1,396877.0,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2025,38.3,64.9,231853.7,139112.2,463707.4,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2015,48.4,80.7,17968.8,10781.3,35937.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2016,48.1,80.9,19758.2,11854.9,39516.3,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2017,48.5,80.0,24614.7,14768.8,49229.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2018,48.7,81.0,25137.9,15082.7,50275.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2019,49.5,79.6,27456.0,16473.6,54911.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2020,51.7,81.5,29629.4,17777.7,59258.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2021,51.6,82.4,37530.2,22518.1,75060.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2022,50.1,78.8,47121.1,28272.6,94242.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2023,49.8,80.2,57052.8,34231.7,114105.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2024,51.5,82.9,59739.1,35843.4,119478.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2025,51.9,81.9,71548.9,42929.3,143097.8,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Middle East,2015,53.7,87.8,179565.5,107739.3,359131.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,52.4,88.3,176241.3,105744.8,352482.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,52.3,87.7,171044.3,102626.6,342088.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,53.3,88.0,178997.1,107398.3,357994.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,53.8,91.7,172978.4,103787.0,345956.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,53.7,89.9,165456.8,99274.1,330913.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,54.3,88.5,192083.6,115250.1,384167.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,53.0,86.5,210826.9,126496.2,421653.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,52.4,85.0,232111.9,139267.2,464223.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,53.1,86.3,236497.1,141898.3,472994.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,52.7,88.0,236149.0,141689.4,472297.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Europe,2015,86.7,89.1,297141.4,178284.9,594282.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,88.1,91.0,308402.3,185041.4,616804.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,89.3,92.3,325811.7,195487.0,651623.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,88.5,93.4,386902.2,232141.3,773804.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,89.5,96.1,415370.0,249222.0,830740.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,90.4,95.1,467369.8,280421.9,934739.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,91.7,95.4,531166.4,318699.8,1062332.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,92.6,97.4,566673.1,340003.9,1133346.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,94.0,97.3,650665.9,390399.6,1301331.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,94.7,99.6,682063.9,409238.3,1364127.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,94.1,97.2,829427.9,497656.7,1658855.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Africa,2015,41.0,97.6,136432.2,81859.3,272864.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,41.2,95.1,141065.7,84639.4,282131.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,40.6,93.0,147445.9,88467.5,294891.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,42.5,95.7,129328.0,77596.8,258655.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,42.0,95.4,147135.2,88281.1,294270.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,42.9,98.9,148999.2,89399.5,297998.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,42.1,96.5,163802.8,98281.7,327605.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,42.4,95.2,178139.3,106883.6,356278.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,43.7,97.1,174734.8,104840.9,349469.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,44.4,99.3,163021.5,97812.9,326043.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,44.1,97.4,174160.6,104496.3,348321.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Europe,2015,76.0,75.1,70183.4,42110.0,140366.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,76.0,76.8,75924.5,45554.7,151849.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,76.9,75.6,80324.5,48194.7,160649.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,75.6,73.4,90284.5,54170.7,180568.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,74.8,72.1,100595.8,60357.5,201191.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,75.6,73.1,116655.8,69993.5,233311.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,77.0,76.6,127012.7,76207.6,254025.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,76.5,75.0,160830.3,96498.2,321660.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,76.3,76.0,174988.7,104993.2,349977.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,76.2,76.6,196802.3,118081.4,393604.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,77.6,78.2,218892.0,131335.2,437783.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
